channel,icbp_customer,fisc_yr_pd,bu,Sku,velocity,ea_cs,ea_gr,si_kg
MODERNO,CI,2017006,W SNACKS,65002.0,A,120.0,37.00166666666667,1039.022
MODERNO,CI,2017006,W SNACKS,65004.0,A,120.0,37.00166666666667,461.79
MODERNO,CI,2017006,W SNACKS,65005.0,A,120.0,39.99916666666667,1185.595
MODERNO,CI,2017006,W SNACKS,65006.0,A,60.0,32.99833333333333,1863.1309999999994
MODERNO,CI,2017006,W SNACKS,65007.0,A,60.0,32.99833333333333,2253.183
MODERNO,CI,2017006,W SNACKS,65013.0,A,240.0,24.000833333333336,840.9899999999997
MODERNO,CI,2017006,W SNACKS,65016.0,A,156.0,14.29909722222222,619.178
MODERNO,CI,2017006,W SNACKS,65018.0,A,72.0,23.00138888888889,513.386
MODERNO,CI,2017006,W SNACKS,65020.0,A,12.0,107.99166666666666,338.235
MODERNO,CI,2017006,W SNACKS,65021.0,A,12.0,107.99166666666666,24.625
MODERNO,CI,2017007,CEREAL,10012.0,B-Regular,24.0,299.99583333333334,6883.154
MODERNO,CI,2017007,CEREAL,10015.0,A,21.0,490.00952380952384,8057.3139999999985
MODERNO,CI,2017007,CEREAL,10018.0,A,16.0,740.00625,43832.575999999994
MODERNO,CI,2017007,CEREAL,10214.0,B-Regular,28.0,290.00714285714287,6431.267999999999
MODERNO,CI,2017007,CEREAL,10218.0,A,24.0,700.0083333333333,130081.734
MODERNO,CI,2017007,CEREAL,10233.0,A,21.0,470.00714285714287,6549.018
MODERNO,CI,2017007,CEREAL,10250.0,B-Regular,24.0,499.99166666666673,4859.963
MODERNO,CI,2017007,CEREAL,10304.0,A,24.0,700.0083333333333,7492.9450000000015
MODERNO,CI,2017007,CEREAL,10408.0,A,24.0,559.9958333333334,16706.018
MODERNO,CI,2017007,CEREAL,10509.0,A,24.0,469.9958333333333,33682.227
MODERNO,CI,2017007,CEREAL,10707.0,C-Regular,104.0,35.00096153846154,0.0
MODERNO,CI,2017007,CEREAL,10713.0,B-Regular,12.0,310.975,9836.872
MODERNO,CI,2017007,CEREAL,10837.0,C-Regular,52.0,159.99615384615387,474.236
MODERNO,CI,2017007,CEREAL,10838.0,C-Regular,36.0,349.9972222222222,2179.794
MODERNO,CI,2017007,CEREAL,20002.0,B-Regular,21.0,490.00952380952384,3200.284
MODERNO,CI,2017007,CEREAL,20003.0,C-Regular,28.0,285.00357142857143,1220.956
MODERNO,CI,2017007,CEREAL,20015.0,C-Regular,24.0,330.0083333333333,1069.236
MODERNO,CI,2017007,CEREAL,20016.0,B-Regular,24.0,620.0041666666667,4672.396000000002
MODERNO,CI,2017007,CEREAL,20043.0,B-Regular,20.0,775.01,8478.676
MODERNO,CI,2017007,CEREAL,20045.0,A,10.0,560.01,108498.067
MODERNO,CI,2017007,CEREAL,20073.0,A,21.0,299.9952380952381,6514.21
MODERNO,CI,2017007,CEREAL,20076.0,A,21.0,440.0047619047619,8621.130000000001
MODERNO,CI,2017007,CEREAL,20089.0,B-Regular,24.0,370.00000000000006,1829.293
MODERNO,CI,2017007,CEREAL,20111.0,C-Regular,24.0,424.9958333333333,703.802
MODERNO,CI,2017007,CEREAL,20112.0,C-Regular,24.0,409.99166666666673,1367.74
MODERNO,CI,2017007,CEREAL,20135.0,C-Regular,24.0,299.99583333333334,1375.183
MODERNO,CI,2017007,CEREAL,20138.0,C-Regular,24.0,370.00000000000006,2477.534
MODERNO,CI,2017007,CEREAL,20141.0,C-Regular,21.0,530.0571428571428,1424.8020000000006
MODERNO,CI,2017007,CEREAL,20156.0,A,16.0,620.00625,11745.480000000005
MODERNO,CI,2017007,CEREAL,20177.0,C-Regular,24.0,379.9958333333333,0.0
MODERNO,CI,2017007,OTHERS,10820.0,A,27.0,253.00370370370374,1584.8339999999998
MODERNO,CI,2017007,OTHERS,10821.0,A,27.0,253.00370370370374,1297.9209999999996
MODERNO,CI,2017007,SALTY,80000.0,A,14.0,136.9857142857143,594.518
MODERNO,CI,2017007,SALTY,80007.0,A,14.0,136.9857142857143,456.434
MODERNO,CI,2017007,SALTY,80014.0,A,14.0,136.9857142857143,611.7810000000002
MODERNO,CI,2017007,SALTY,80024.0,A,12.0,37.00833333333333,229.135
MODERNO,CI,2017007,SALTY,80025.0,B-Regular,12.0,39.99166666666667,179.488
MODERNO,CI,2017007,SALTY,80026.0,A,12.0,39.99166666666667,259.15
MODERNO,CI,2017007,W SNACKS,60000.0,A,240.0,19.0,966.7189999999999
MODERNO,CI,2017007,W SNACKS,60015.0,A,240.0,18.000000000000004,1283.0539999999999
MODERNO,CI,2017007,W SNACKS,60024.0,B-Regular,12.0,221.99166666666667,658.0050000000001
MODERNO,CI,2017007,W SNACKS,60035.0,B-Regular,72.0,36.99861111111111,626.0369999999999
MODERNO,CI,2017007,W SNACKS,60039.0,B-Regular,240.0,20.999583333333334,1355.741
MODERNO,CI,2017007,W SNACKS,60059.0,A,120.0,21.99916666666667,638.8659999999998
MODERNO,CI,2017007,W SNACKS,65000.0,A,120.0,39.99916666666667,1156.792
MODERNO,CI,2017007,W SNACKS,65002.0,A,120.0,37.00166666666667,1745.024
MODERNO,CI,2017007,W SNACKS,65004.0,A,120.0,37.00166666666667,581.6769999999998
MODERNO,CI,2017007,W SNACKS,65005.0,A,120.0,39.99916666666667,791.997
MODERNO,CI,2017007,W SNACKS,65006.0,A,60.0,32.99833333333333,2571.954
MODERNO,CI,2017007,W SNACKS,65007.0,A,60.0,32.99833333333333,2983.7859999999996
MODERNO,CI,2017007,W SNACKS,65013.0,A,240.0,24.000833333333336,1653.18
MODERNO,CI,2017007,W SNACKS,65016.0,A,156.0,14.29909722222222,1520.608
MODERNO,CI,2017007,W SNACKS,65018.0,A,72.0,23.00138888888889,730.3299999999998
MODERNO,CI,2017007,W SNACKS,65020.0,A,12.0,107.99166666666666,491.14800000000014
MODERNO,CI,2017007,W SNACKS,65021.0,A,12.0,107.99166666666666,28.51
MODERNO,CI,2017008,CEREAL,10012.0,B-Regular,24.0,299.99583333333334,5702.359
MODERNO,CI,2017008,CEREAL,10015.0,A,21.0,490.00952380952384,12687.942
MODERNO,CI,2017008,CEREAL,10018.0,A,16.0,740.00625,336783.8750000001
MODERNO,CI,2017008,CEREAL,10214.0,B-Regular,28.0,290.00714285714287,5399.995999999999
MODERNO,CI,2017008,CEREAL,10218.0,A,24.0,690.0083333333333,43719.383
MODERNO,CI,2017008,CEREAL,10233.0,A,21.0,470.00714285714287,11425.334000000004
MODERNO,CI,2017008,CEREAL,10250.0,B-Regular,24.0,499.99166666666673,19151.855
MODERNO,CI,2017008,CEREAL,10304.0,A,24.0,700.0083333333333,13020.258
MODERNO,CI,2017008,CEREAL,10408.0,A,24.0,559.9958333333334,20751.482000000004
MODERNO,CI,2017008,CEREAL,10509.0,A,24.0,469.9958333333333,33242.297
MODERNO,CI,2017008,CEREAL,10707.0,C-Regular,104.0,35.00096153846154,0.0
MODERNO,CI,2017008,CEREAL,10713.0,B-Regular,12.0,310.975,9090.521999999999
MODERNO,CI,2017008,CEREAL,10837.0,C-Regular,52.0,159.99615384615387,499.19999999999993
MODERNO,CI,2017008,CEREAL,10838.0,C-Regular,36.0,349.9972222222222,2116.799
MODERNO,CI,2017008,CEREAL,20002.0,B-Regular,21.0,490.00952380952384,6482.892
MODERNO,CI,2017008,CEREAL,20003.0,C-Regular,28.0,285.00357142857143,1348.6429999999998
MODERNO,CI,2017008,CEREAL,20015.0,C-Regular,24.0,330.0083333333333,1473.171
MODERNO,CI,2017008,CEREAL,20016.0,B-Regular,24.0,620.0041666666667,11725.622999999998
MODERNO,CI,2017008,CEREAL,20043.0,B-Regular,20.0,775.01,4758.601
MODERNO,CI,2017008,CEREAL,20045.0,A,10.0,560.01,94501.226
MODERNO,CI,2017008,CEREAL,20073.0,A,21.0,299.9952380952381,9702.013
MODERNO,CI,2017008,CEREAL,20076.0,A,21.0,440.0047619047619,10524.618
MODERNO,CI,2017008,CEREAL,20089.0,B-Regular,24.0,370.00000000000006,4448.903
MODERNO,CI,2017008,CEREAL,20111.0,C-Regular,24.0,424.9958333333333,3672.01
MODERNO,CI,2017008,CEREAL,20112.0,C-Regular,24.0,409.99166666666673,2233.655
MODERNO,CI,2017008,CEREAL,20135.0,C-Regular,24.0,299.99583333333334,3290.3779999999997
MODERNO,CI,2017008,CEREAL,20138.0,C-Regular,24.0,370.00000000000006,4564.352000000001
MODERNO,CI,2017008,CEREAL,20141.0,C-Regular,21.0,530.0571428571428,8159.223999999998
MODERNO,CI,2017008,CEREAL,20156.0,A,16.0,620.00625,32280.225999999995
MODERNO,CI,2017008,CEREAL,20177.0,C-Regular,24.0,379.9958333333333,0.0
MODERNO,CI,2017008,OTHERS,10820.0,A,27.0,253.00370370370374,1209.1180000000004
MODERNO,CI,2017008,OTHERS,10821.0,A,27.0,253.00370370370374,1079.326
MODERNO,CI,2017008,SALTY,80000.0,A,14.0,136.9857142857143,611.7760000000001
MODERNO,CI,2017008,SALTY,80007.0,A,14.0,136.9857142857143,412.32700000000006
MODERNO,CI,2017008,SALTY,80014.0,A,14.0,136.9857142857143,590.6800000000002
MODERNO,CI,2017008,SALTY,80024.0,A,12.0,37.00833333333333,215.819
MODERNO,CI,2017008,SALTY,80025.0,B-Regular,12.0,39.99166666666667,155.003
MODERNO,CI,2017008,SALTY,80026.0,A,12.0,39.99166666666667,190.521
MODERNO,CI,2017008,W SNACKS,60000.0,A,240.0,19.0,1819.445
MODERNO,CI,2017008,W SNACKS,60015.0,A,240.0,18.000000000000004,1455.868
MODERNO,CI,2017008,W SNACKS,60024.0,B-Regular,12.0,221.99166666666667,330.3350000000001
MODERNO,CI,2017008,W SNACKS,60035.0,B-Regular,72.0,36.99861111111111,775.215
MODERNO,CI,2017008,W SNACKS,60039.0,B-Regular,240.0,20.999583333333334,897.1129999999998
MODERNO,CI,2017008,W SNACKS,60059.0,A,120.0,21.99916666666667,1784.595
MODERNO,CI,2017008,W SNACKS,65000.0,A,120.0,39.99916666666667,3455.981
MODERNO,CI,2017008,W SNACKS,65002.0,A,120.0,37.00166666666667,2086.922
MODERNO,CI,2017008,W SNACKS,65004.0,A,120.0,37.00166666666667,2806.2410000000004
MODERNO,CI,2017008,W SNACKS,65005.0,A,120.0,39.99916666666667,3326.38
MODERNO,CI,2017008,W SNACKS,65006.0,A,60.0,32.99833333333333,2637.292000000001
MODERNO,CI,2017008,W SNACKS,65007.0,A,60.0,32.99833333333333,2013.605
MODERNO,CI,2017008,W SNACKS,65013.0,A,240.0,24.000833333333336,1457.333
MODERNO,CI,2017008,W SNACKS,65016.0,A,156.0,14.29909722222222,940.881
MODERNO,CI,2017008,W SNACKS,65018.0,A,72.0,23.00138888888889,1131.096
MODERNO,CI,2017008,W SNACKS,65020.0,A,12.0,107.99166666666666,1100.246
MODERNO,CI,2017008,W SNACKS,65021.0,A,12.0,107.99166666666666,3545.658
MODERNO,CI,2017009,CEREAL,10012.0,B-Regular,24.0,299.99583333333334,13939.094999999998
MODERNO,CI,2017009,CEREAL,10015.0,A,21.0,490.00952380952384,15877.93
MODERNO,CI,2017009,CEREAL,10018.0,A,16.0,740.00625,156776.654
MODERNO,CI,2017009,CEREAL,10214.0,B-Regular,28.0,290.00714285714287,13747.656
MODERNO,CI,2017009,CEREAL,10218.0,A,24.0,675.0020833333333,88655.349
MODERNO,CI,2017009,CEREAL,10233.0,A,21.0,470.00714285714287,21489.844
MODERNO,CI,2017009,CEREAL,10250.0,B-Regular,24.0,499.99166666666673,275.986
MODERNO,CI,2017009,CEREAL,10304.0,A,24.0,700.0083333333333,23369.252
MODERNO,CI,2017009,CEREAL,10408.0,A,24.0,530.0041666666667,22753.581000000002
MODERNO,CI,2017009,CEREAL,10509.0,A,24.0,450.0,44077.071
MODERNO,CI,2017009,CEREAL,10713.0,B-Regular,12.0,310.975,9146.5
MODERNO,CI,2017009,CEREAL,10837.0,C-Regular,52.0,159.99615384615387,341.12
MODERNO,CI,2017009,CEREAL,10838.0,C-Regular,36.0,349.9972222222222,2179.795
MODERNO,CI,2017009,CEREAL,20002.0,B-Regular,21.0,490.00952380952384,10918.01
MODERNO,CI,2017009,CEREAL,20003.0,C-Regular,28.0,285.00357142857143,4907.7840000000015
MODERNO,CI,2017009,CEREAL,20015.0,C-Regular,24.0,330.0083333333333,4467.028
MODERNO,CI,2017009,CEREAL,20016.0,B-Regular,24.0,620.0041666666667,23704.236
MODERNO,CI,2017009,CEREAL,20043.0,B-Regular,20.0,775.01,13438.777999999998
MODERNO,CI,2017009,CEREAL,20045.0,A,10.0,560.01,81341.754
MODERNO,CI,2017009,CEREAL,20073.0,A,21.0,299.9952380952381,27436.537
MODERNO,CI,2017009,CEREAL,20076.0,A,21.0,430.0047619047619,22092.481
MODERNO,CI,2017009,CEREAL,20089.0,B-Regular,24.0,370.00000000000006,9599.346999999998
MODERNO,CI,2017009,CEREAL,20111.0,C-Regular,24.0,424.9958333333333,3264.0090000000005
MODERNO,CI,2017009,CEREAL,20112.0,C-Regular,24.0,409.99166666666673,6592.722
MODERNO,CI,2017009,CEREAL,20135.0,C-Regular,24.0,299.99583333333334,5500.762
MODERNO,CI,2017009,CEREAL,20138.0,C-Regular,24.0,370.00000000000006,5638.8369999999995
MODERNO,CI,2017009,CEREAL,20141.0,C-Regular,21.0,530.0571428571428,6823.471
MODERNO,CI,2017009,CEREAL,20156.0,A,16.0,620.00625,41495.55
MODERNO,CI,2017009,CEREAL,20177.0,C-Regular,24.0,379.9958333333333,0.0
MODERNO,CI,2017009,OTHERS,10820.0,A,27.0,253.00370370370374,2500.2110000000002
MODERNO,CI,2017009,OTHERS,10821.0,A,27.0,253.00370370370374,1557.507
MODERNO,CI,2017009,SALTY,80000.0,A,14.0,136.9857142857143,383.562
MODERNO,CI,2017009,SALTY,80007.0,A,14.0,136.9857142857143,400.82300000000004
MODERNO,CI,2017009,SALTY,80014.0,A,14.0,136.9857142857143,795.8910000000001
MODERNO,CI,2017009,SALTY,80024.0,A,12.0,37.00833333333333,246.90400000000002
MODERNO,CI,2017009,SALTY,80025.0,B-Regular,12.0,39.99166666666667,195.323
MODERNO,CI,2017009,SALTY,80026.0,A,12.0,39.99166666666667,225.075
MODERNO,CI,2017009,W SNACKS,11853.0,A,12.0,415.9833333333333,1712.201
MODERNO,CI,2017009,W SNACKS,11916.0,A,12.0,415.9833333333333,1856.9589999999998
MODERNO,CI,2017009,W SNACKS,12133.0,A,12.0,397.00833333333327,0.0
MODERNO,CI,2017009,W SNACKS,60000.0,A,240.0,19.0,1176.4840000000004
MODERNO,CI,2017009,W SNACKS,60015.0,A,240.0,18.000000000000004,1948.353
MODERNO,CI,2017009,W SNACKS,60024.0,B-Regular,12.0,221.99166666666667,1625.0229999999995
MODERNO,CI,2017009,W SNACKS,60035.0,B-Regular,72.0,36.99861111111111,522.1429999999998
MODERNO,CI,2017009,W SNACKS,60039.0,B-Regular,240.0,20.999583333333334,962.632
MODERNO,CI,2017009,W SNACKS,60059.0,A,120.0,21.99916666666667,1034.858
MODERNO,CI,2017009,W SNACKS,65000.0,A,120.0,39.99916666666667,2342.388
MODERNO,CI,2017009,W SNACKS,65002.0,A,120.0,37.00166666666667,3121.5020000000004
MODERNO,CI,2017009,W SNACKS,65004.0,A,120.0,37.00166666666667,1256.5919999999999
MODERNO,CI,2017009,W SNACKS,65005.0,A,120.0,39.99916666666667,1300.796
MODERNO,CI,2017009,W SNACKS,65006.0,A,60.0,32.99833333333333,3571.83
MODERNO,CI,2017009,W SNACKS,65007.0,A,60.0,32.99833333333333,3797.546
MODERNO,CI,2017009,W SNACKS,65013.0,A,240.0,24.000833333333336,1941.188
MODERNO,CI,2017009,W SNACKS,65016.0,A,156.0,14.29909722222222,1818.396
MODERNO,CI,2017009,W SNACKS,65018.0,A,72.0,23.00138888888889,1553.404
MODERNO,CI,2017009,W SNACKS,65020.0,A,12.0,107.99166666666666,724.4179999999999
MODERNO,CI,2017009,W SNACKS,65021.0,A,12.0,107.99166666666666,40.175
MODERNO,CI,2017010,CEREAL,10012.0,B-Regular,24.0,299.99583333333334,9986.326
MODERNO,CI,2017010,CEREAL,10015.0,A,21.0,490.00952380952384,16886.389000000006
MODERNO,CI,2017010,CEREAL,10018.0,A,16.0,740.00625,199946.18500000003
MODERNO,CI,2017010,CEREAL,10214.0,B-Regular,28.0,290.00714285714287,4425.56
MODERNO,CI,2017010,CEREAL,10218.0,A,24.0,694.9979166666667,21786.598
MODERNO,CI,2017010,CEREAL,10233.0,A,21.0,470.00714285714287,16014.793
MODERNO,CI,2017010,CEREAL,10250.0,B-Regular,24.0,499.99166666666673,947.9879999999997
MODERNO,CI,2017010,CEREAL,10304.0,A,24.0,700.0083333333333,14481.889
MODERNO,CI,2017010,CEREAL,10408.0,A,24.0,545.0,5749.773000000001
MODERNO,CI,2017010,CEREAL,10509.0,A,24.0,459.99791666666664,0.0
MODERNO,CI,2017010,CEREAL,10713.0,B-Regular,12.0,310.975,2891.9509999999996
MODERNO,CI,2017010,CEREAL,10837.0,C-Regular,52.0,159.99615384615387,349.44300000000004
MODERNO,CI,2017010,CEREAL,10838.0,C-Regular,36.0,349.9972222222222,1436.3970000000002
MODERNO,CI,2017010,CEREAL,20002.0,B-Regular,21.0,490.00952380952384,12019.073999999999
MODERNO,CI,2017010,CEREAL,20003.0,C-Regular,28.0,285.00357142857143,2234.4310000000005
MODERNO,CI,2017010,CEREAL,20015.0,C-Regular,24.0,330.0083333333333,2162.236
MODERNO,CI,2017010,CEREAL,20016.0,B-Regular,24.0,620.0041666666667,14017.186999999998
MODERNO,CI,2017010,CEREAL,20043.0,B-Regular,20.0,775.01,9393.198
MODERNO,CI,2017010,CEREAL,20045.0,A,10.0,560.01,36017.626000000004
MODERNO,CI,2017010,CEREAL,20073.0,A,21.0,299.9952380952381,22289.427000000003
MODERNO,CI,2017010,CEREAL,20076.0,A,21.0,430.0047619047619,9367.464
MODERNO,CI,2017010,CEREAL,20089.0,B-Regular,24.0,370.00000000000006,6429.1669999999995
MODERNO,CI,2017010,CEREAL,20111.0,C-Regular,24.0,424.9958333333333,336.6
MODERNO,CI,2017010,CEREAL,20112.0,C-Regular,24.0,409.99166666666673,472.316
MODERNO,CI,2017010,CEREAL,20135.0,C-Regular,24.0,299.99583333333334,2966.383
MODERNO,CI,2017010,CEREAL,20138.0,C-Regular,24.0,370.00000000000006,2886.0170000000003
MODERNO,CI,2017010,CEREAL,20141.0,C-Regular,21.0,530.0571428571428,9450.452
MODERNO,CI,2017010,CEREAL,20156.0,A,16.0,620.00625,54223.634
MODERNO,CI,2017010,CEREAL,20177.0,C-Regular,24.0,379.9958333333333,0.0
MODERNO,CI,2017010,OTHERS,10820.0,A,27.0,253.00370370370374,1106.652
MODERNO,CI,2017010,OTHERS,10821.0,A,27.0,253.00370370370374,1591.6650000000004
MODERNO,CI,2017010,SALTY,80000.0,A,14.0,136.9857142857143,646.306
MODERNO,CI,2017010,SALTY,80007.0,A,14.0,136.9857142857143,479.45200000000006
MODERNO,CI,2017010,SALTY,80014.0,A,14.0,136.9857142857143,606.0279999999999
MODERNO,CI,2017010,SALTY,80024.0,A,12.0,37.00833333333333,222.916
MODERNO,CI,2017010,SALTY,80025.0,B-Regular,12.0,39.99166666666667,188.602
MODERNO,CI,2017010,SALTY,80026.0,A,12.0,39.99166666666667,240.915
MODERNO,CI,2017010,W SNACKS,11853.0,A,12.0,415.9833333333333,69.88600000000001
MODERNO,CI,2017010,W SNACKS,11916.0,A,12.0,415.9833333333333,0.0
MODERNO,CI,2017010,W SNACKS,12133.0,A,12.0,397.00833333333327,0.0
MODERNO,CI,2017010,W SNACKS,60000.0,A,240.0,19.0,255.355
MODERNO,CI,2017010,W SNACKS,60015.0,A,240.0,18.000000000000004,293.767
MODERNO,CI,2017010,W SNACKS,60024.0,B-Regular,12.0,221.99166666666667,135.86700000000002
MODERNO,CI,2017010,W SNACKS,60035.0,B-Regular,72.0,36.99861111111111,138.52599999999998
MODERNO,CI,2017010,W SNACKS,60039.0,B-Regular,240.0,20.999583333333334,564.477
MODERNO,CI,2017010,W SNACKS,60059.0,A,120.0,21.99916666666667,274.555
MODERNO,CI,2017010,W SNACKS,65000.0,A,120.0,39.99916666666667,484.801
MODERNO,CI,2017010,W SNACKS,65002.0,A,120.0,37.00166666666667,377.413
MODERNO,CI,2017010,W SNACKS,65004.0,A,120.0,37.00166666666667,217.568
MODERNO,CI,2017010,W SNACKS,65005.0,A,120.0,39.99916666666667,240.00100000000003
MODERNO,CI,2017010,W SNACKS,65006.0,A,60.0,32.99833333333333,746.434
MODERNO,CI,2017010,W SNACKS,65007.0,A,60.0,32.99833333333333,1075.1090000000004
MODERNO,CI,2017010,W SNACKS,65013.0,A,240.0,24.000833333333336,408.969
MODERNO,CI,2017010,W SNACKS,65016.0,A,156.0,14.29909722222222,357.9770000000001
MODERNO,CI,2017010,W SNACKS,65018.0,A,72.0,23.00138888888889,180.51
MODERNO,CI,2017010,W SNACKS,65020.0,A,12.0,107.99166666666666,186.616
MODERNO,CI,2017010,W SNACKS,65021.0,A,12.0,107.99166666666666,136.071
MODERNO,CI,2017011,CEREAL,10012.0,B-Regular,24.0,299.99583333333334,3081.58
MODERNO,CI,2017011,CEREAL,10015.0,A,21.0,490.00952380952384,12255.747999999996
MODERNO,CI,2017011,CEREAL,10018.0,A,16.0,740.00625,84965.58
MODERNO,CI,2017011,CEREAL,10214.0,B-Regular,28.0,290.00714285714287,5797.898000000001
MODERNO,CI,2017011,CEREAL,10218.0,A,24.0,659.9958333333334,49160.31
MODERNO,CI,2017011,CEREAL,10233.0,A,21.0,470.00714285714287,9204.54
MODERNO,CI,2017011,CEREAL,10250.0,B-Regular,24.0,499.99166666666673,0.0
MODERNO,CI,2017011,CEREAL,10302.0,B-Regular,28.0,260.0071428571428,4601.107
MODERNO,CI,2017011,CEREAL,10304.0,A,24.0,700.0083333333333,4620.089
MODERNO,CI,2017011,CEREAL,10408.0,A,24.0,530.0041666666667,12514.3
MODERNO,CI,2017011,CEREAL,10509.0,A,24.0,450.0,13322.821000000002
MODERNO,CI,2017011,CEREAL,10713.0,B-Regular,12.0,310.975,6332.769
MODERNO,CI,2017011,CEREAL,10837.0,C-Regular,52.0,159.99615384615387,432.635
MODERNO,CI,2017011,CEREAL,10838.0,C-Regular,36.0,349.9972222222222,1965.598
MODERNO,CI,2017011,CEREAL,20002.0,B-Regular,21.0,490.00952380952384,3375.2270000000003
MODERNO,CI,2017011,CEREAL,20003.0,C-Regular,28.0,285.00357142857143,542.6469999999999
MODERNO,CI,2017011,CEREAL,20015.0,C-Regular,24.0,330.0083333333333,356.411
MODERNO,CI,2017011,CEREAL,20016.0,B-Regular,24.0,620.0041666666667,3943.2630000000013
MODERNO,CI,2017011,CEREAL,20043.0,B-Regular,20.0,775.01,4154.089
MODERNO,CI,2017011,CEREAL,20045.0,A,10.0,560.01,55218.903
MODERNO,CI,2017011,CEREAL,20073.0,A,21.0,299.9952380952381,3219.2990000000013
MODERNO,CI,2017011,CEREAL,20076.0,A,21.0,430.0047619047619,14350.031
MODERNO,CI,2017011,CEREAL,20089.0,B-Regular,24.0,370.00000000000006,14856.356999999995
MODERNO,CI,2017011,CEREAL,20111.0,C-Regular,24.0,424.9958333333333,1519.8019999999995
MODERNO,CI,2017011,CEREAL,20112.0,C-Regular,24.0,409.99166666666673,2942.1220000000003
MODERNO,CI,2017011,CEREAL,20135.0,C-Regular,24.0,299.99583333333334,1843.1879999999999
MODERNO,CI,2017011,CEREAL,20138.0,C-Regular,24.0,370.00000000000006,3791.784000000001
MODERNO,CI,2017011,CEREAL,20141.0,C-Regular,21.0,530.0571428571428,4118.57
MODERNO,CI,2017011,CEREAL,20156.0,A,16.0,651.2529017857144,5654.4980000000005
MODERNO,CI,2017011,CEREAL,20177.0,C-Regular,24.0,379.9958333333333,0.0
MODERNO,CI,2017011,OTHERS,10820.0,A,27.0,253.00370370370374,1543.8429999999998
MODERNO,CI,2017011,OTHERS,10821.0,A,27.0,253.00370370370374,853.8989999999999
MODERNO,CI,2017011,SALTY,80000.0,A,14.0,136.9857142857143,573.425
MODERNO,CI,2017011,SALTY,80007.0,A,14.0,136.9857142857143,471.782
MODERNO,CI,2017011,SALTY,80014.0,A,14.0,136.9857142857143,627.125
MODERNO,CI,2017011,SALTY,80024.0,A,12.0,37.00833333333333,251.34500000000003
MODERNO,CI,2017011,SALTY,80025.0,B-Regular,12.0,39.99166666666667,160.769
MODERNO,CI,2017011,SALTY,80026.0,A,12.0,39.99166666666667,183.322
MODERNO,CI,2017011,W SNACKS,11853.0,A,12.0,415.9833333333333,34.942
MODERNO,CI,2017011,W SNACKS,11916.0,A,12.0,415.9833333333333,104.83
MODERNO,CI,2017011,W SNACKS,12133.0,A,12.0,397.00833333333327,0.0
MODERNO,CI,2017011,W SNACKS,60000.0,A,240.0,19.0,533.523
MODERNO,CI,2017011,W SNACKS,60015.0,A,240.0,18.000000000000004,1244.1830000000002
MODERNO,CI,2017011,W SNACKS,60024.0,B-Regular,12.0,221.99166666666667,269.06199999999995
MODERNO,CI,2017011,W SNACKS,60035.0,B-Regular,72.0,36.99861111111111,378.28300000000013
MODERNO,CI,2017011,W SNACKS,60039.0,B-Regular,240.0,20.999583333333334,549.355
MODERNO,CI,2017011,W SNACKS,60059.0,A,120.0,21.99916666666667,459.35000000000014
MODERNO,CI,2017011,W SNACKS,65000.0,A,120.0,39.99916666666667,1228.798
MODERNO,CI,2017011,W SNACKS,65002.0,A,120.0,37.00166666666667,936.898
MODERNO,CI,2017011,W SNACKS,65004.0,A,120.0,37.00166666666667,497.30800000000005
MODERNO,CI,2017011,W SNACKS,65005.0,A,120.0,39.99916666666667,1046.4
MODERNO,CI,2017011,W SNACKS,65006.0,A,60.0,32.99833333333333,989.9680000000003
MODERNO,CI,2017011,W SNACKS,65007.0,A,60.0,32.99833333333333,1492.88
MODERNO,CI,2017011,W SNACKS,65013.0,A,240.0,24.000833333333336,812.189
MODERNO,CI,2017011,W SNACKS,65016.0,A,156.0,14.29909722222222,708.0319999999999
MODERNO,CI,2017011,W SNACKS,65018.0,A,72.0,23.00138888888889,481.918
MODERNO,CI,2017011,W SNACKS,65020.0,A,12.0,107.99166666666666,730.9070000000003
MODERNO,CI,2017011,W SNACKS,65021.0,A,12.0,107.99166666666666,132.184
MODERNO,CI,2017012,CEREAL,10012.0,B-Regular,24.0,299.99583333333334,7250.3420000000015
MODERNO,CI,2017012,CEREAL,10015.0,A,21.0,490.00952380952384,4321.929
MODERNO,CI,2017012,CEREAL,10018.0,A,16.0,740.00625,64375.402
MODERNO,CI,2017012,CEREAL,10214.0,B-Regular,28.0,290.00714285714287,7941.65
MODERNO,CI,2017012,CEREAL,10218.0,A,24.0,659.9958333333334,43148.324000000015
MODERNO,CI,2017012,CEREAL,10233.0,A,21.0,470.00714285714287,12918.475000000002
MODERNO,CI,2017012,CEREAL,10250.0,B-Regular,24.0,499.99166666666673,0.0
